shipment_ref,origin_port,destination_port,distance_km,transit_time_days,container_type,cargo_type,weight_kg,volume_cbm,carrier_tier,departure_month,seasonality_index,brent_fuel_index,market_demand_factor,actual_freight_price_usd
SHP-14653,Singapore,Dubai,5987.8,12,20ft_Standard,Hazardous_Chemicals,5060.6,18.5,Tier_2_Regional,5,1.05,95.7,0.88,3503.21
SHP-14654,Shanghai,Los Angeles,10506.3,14,LCL_Consolidated,Hazardous_Chemicals,3971.8,13.6,Tier_3_Spot,3,1.05,92.5,1.37,4704.84
SHP-14655,Hamburg,Singapore,15795.7,26,40ft_Standard,Perishable_Reefer,21709.6,45.9,Tier_2_Regional,5,1.05,72.5,1.3,10215.43
SHP-14656,Singapore,Fremantle,3926.8,11,40ft_Standard,Automotive,14502.5,46.5,Tier_2_Regional,4,1.05,86.4,1.04,4758.58
SHP-14657,Shanghai,Los Angeles,10436.2,13,40ft_HighCube,Perishable_Reefer,15970.5,72.4,Tier_1_Alliance,8,1.25,103.2,1.07,11360.9
SHP-14658,Busan,Long Beach,9439.7,16,20ft_Standard,General_Dry,16114.0,23.4,Tier_3_Spot,12,1.05,103.5,0.97,3387.43
SHP-14659,Chennai,Colombo,562.5,3,40ft_HighCube,Textiles,25590.7,61.1,Tier_1_Alliance,2,0.9,102.6,1.07,5045.47
SHP-14660,Busan,Long Beach,9403.5,14,40ft_HighCube,Electronics,12366.2,63.1,Tier_1_Alliance,12,1.05,95.8,1.37,9653.42
SHP-14661,Nhava Sheva,Dubai,2109.8,6,40ft_HighCube,Electronics,11092.4,64.1,Tier_2_Regional,5,1.05,101.5,1.17,6234.89
SHP-14662,Chennai,Rotterdam,11460.3,24,LCL_Consolidated,Textiles,4504.5,9.4,Tier_3_Spot,9,1.25,94.9,0.91,2658.58
SHP-14663,Busan,Long Beach,9390.3,13,40ft_HighCube,Textiles,18777.5,54.5,Tier_1_Alliance,8,1.25,75.7,1.07,7734.71
SHP-14664,Tokyo,Los Angeles,8791.2,13,20ft_Standard,Hazardous_Chemicals,5206.7,30.9,Tier_2_Regional,3,1.05,74.3,1.14,5186.0
SHP-14665,Hamburg,Singapore,15886.5,23,40ft_Standard,Textiles,21004.9,41.3,Tier_3_Spot,5,1.05,72.7,1.23,6668.59
SHP-14666,Nhava Sheva,Dubai,2181.2,8,20ft_Standard,Perishable_Reefer,10477.0,28.9,Tier_2_Regional,2,0.9,87.3,1.05,3092.35
SHP-14667,Santos,Rotterdam,10232.2,21,LCL_Consolidated,Perishable_Reefer,1275.3,10.8,Tier_2_Regional,9,1.25,77.0,1.05,3768.51
SHP-14668,Singapore,Fremantle,3994.7,8,40ft_Standard,Hazardous_Chemicals,15286.7,66.2,Tier_2_Regional,9,1.25,87.2,0.9,7079.0
SHP-14669,Santos,Rotterdam,10191.2,20,LCL_Consolidated,General_Dry,1704.5,10.0,Tier_3_Spot,6,1.05,88.6,0.96,2060.77
SHP-14670,Chennai,Colombo,657.4,3,40ft_Standard,Hazardous_Chemicals,18757.8,36.8,Tier_1_Alliance,1,0.9,100.3,0.98,5215.43
SHP-14671,Nhava Sheva,New York,14144.5,28,40ft_Standard,Hazardous_Chemicals,12848.9,66.9,Tier_2_Regional,8,1.25,102.0,1.32,13343.94
SHP-14672,Nhava Sheva,New York,14292.8,27,40ft_HighCube,Automotive,25434.9,74.4,Tier_1_Alliance,9,1.25,76.1,1.19,11413.63
SHP-14673,Nhava Sheva,New York,14188.9,29,20ft_Standard,Perishable_Reefer,10826.1,23.5,Tier_1_Alliance,7,1.05,107.1,1.21,7398.96
SHP-14674,Nhava Sheva,New York,14141.9,28,40ft_HighCube,Hazardous_Chemicals,19963.7,51.0,Tier_1_Alliance,5,1.05,77.8,1.05,10102.34
SHP-14675,Chennai,Rotterdam,11571.0,23,40ft_Standard,Electronics,24528.6,58.9,Tier_3_Spot,3,1.05,101.4,0.93,5819.11
SHP-14676,Nhava Sheva,New York,14132.1,27,LCL_Consolidated,Perishable_Reefer,3961.7,9.1,Tier_2_Regional,5,1.05,92.9,1.24,4843.7
SHP-14677,Shanghai,Rotterdam,19569.8,30,LCL_Consolidated,General_Dry,928.8,11.7,Tier_1_Alliance,1,0.9,85.0,1.17,3823.35
SHP-14678,Busan,Long Beach,9325.2,16,40ft_Standard,Electronics,9205.5,43.5,Tier_1_Alliance,4,1.05,83.9,1.08,6295.62
SHP-14679,Nhava Sheva,Dubai,2157.1,7,40ft_Standard,Perishable_Reefer,15804.5,48.4,Tier_3_Spot,5,1.05,107.4,1.05,5627.46
SHP-14680,Singapore,Dubai,5979.6,13,20ft_Standard,General_Dry,10268.5,32.2,Tier_3_Spot,3,1.05,100.2,1.34,4019.11
SHP-14681,Nhava Sheva,Dubai,2112.9,4,LCL_Consolidated,Textiles,1736.4,12.4,Tier_1_Alliance,10,1.25,82.6,1.21,2048.13
SHP-14682,Shanghai,Los Angeles,10551.3,13,40ft_Standard,Hazardous_Chemicals,12727.6,41.8,Tier_2_Regional,11,1.05,84.3,1.11,7826.3
SHP-14683,Santos,Rotterdam,10196.7,18,20ft_Standard,Automotive,16281.5,24.0,Tier_3_Spot,3,1.05,103.5,0.93,3635.86
SHP-14684,Chennai,Rotterdam,11443.1,22,40ft_Standard,Automotive,23845.7,64.3,Tier_3_Spot,2,0.9,85.3,0.88,4438.45
SHP-14685,Santos,Rotterdam,10290.1,19,40ft_HighCube,Hazardous_Chemicals,27716.7,47.4,Tier_2_Regional,9,1.25,107.6,0.91,9450.85
SHP-14686,Santos,Rotterdam,10295.4,21,20ft_Standard,Electronics,8586.5,32.4,Tier_1_Alliance,1,0.9,72.2,1.41,5225.12
SHP-14687,Santos,Rotterdam,10296.6,19,LCL_Consolidated,Automotive,856.6,10.4,Tier_1_Alliance,4,1.05,76.3,1.35,3504.54
SHP-14688,Singapore,Dubai,5842.2,10,LCL_Consolidated,General_Dry,2721.2,4.4,Tier_2_Regional,2,0.9,98.5,0.94,1358.49
SHP-14689,Shanghai,Rotterdam,19453.2,29,40ft_Standard,Automotive,21654.4,50.2,Tier_1_Alliance,12,1.05,106.9,1.2,9571.7
SHP-14690,Singapore,Fremantle,3959.9,7,20ft_Standard,Electronics,8270.2,23.8,Tier_2_Regional,7,1.05,83.4,1.26,3734.77
SHP-14691,Shanghai,Los Angeles,10403.6,15,40ft_HighCube,Automotive,13671.7,57.3,Tier_3_Spot,10,1.25,107.6,1.36,9522.31
SHP-14692,Nhava Sheva,New York,14184.1,29,20ft_Standard,General_Dry,9125.9,32.7,Tier_1_Alliance,11,1.05,79.8,1.28,5693.6
SHP-14693,Chennai,Rotterdam,11524.8,23,40ft_Standard,Automotive,14550.5,62.0,Tier_2_Regional,4,1.05,95.6,1.36,8223.01
SHP-14694,Chennai,Colombo,591.5,2,20ft_Standard,Automotive,3600.7,17.1,Tier_2_Regional,4,1.05,84.1,1.31,2696.93
SHP-14695,Chennai,Rotterdam,11471.8,22,40ft_HighCube,Perishable_Reefer,13110.2,54.6,Tier_3_Spot,9,1.25,91.7,1.34,11333.0
SHP-14696,Santos,Rotterdam,10293.2,21,20ft_Standard,Hazardous_Chemicals,11918.2,19.8,Tier_3_Spot,5,1.05,91.8,1.26,6011.91
SHP-14697,Shanghai,Rotterdam,19471.3,27,LCL_Consolidated,Automotive,1446.4,10.6,Tier_3_Spot,1,0.9,102.4,1.36,4335.14
SHP-14698,Santos,Rotterdam,10278.5,19,20ft_Standard,General_Dry,13183.4,21.7,Tier_3_Spot,10,1.25,75.5,0.88,3377.01
SHP-14699,Tokyo,Los Angeles,8828.8,14,20ft_Standard,Textiles,17657.8,22.2,Tier_2_Regional,8,1.25,96.7,1.22,5320.58
SHP-14700,Santos,Rotterdam,10296.8,18,20ft_Standard,Automotive,15176.1,30.3,Tier_2_Regional,7,1.05,91.1,1.27,5262.17
SHP-14701,Singapore,Dubai,5939.0,10,40ft_HighCube,Electronics,10252.2,75.9,Tier_3_Spot,9,1.25,96.4,1.17,7844.92
SHP-14702,Shanghai,Los Angeles,10465.3,17,40ft_HighCube,Perishable_Reefer,24233.8,63.9,Tier_3_Spot,9,1.25,73.6,1.14,10178.83
SHP-14703,Nhava Sheva,Dubai,2090.4,5,20ft_Standard,Electronics,9628.0,24.9,Tier_1_Alliance,9,1.25,86.7,1.23,4568.04
SHP-14704,Singapore,Dubai,5903.9,10,20ft_Standard,Perishable_Reefer,12369.0,32.1,Tier_2_Regional,2,0.9,100.9,1.02,3889.32
SHP-14705,Chennai,Rotterdam,11544.6,23,20ft_Standard,Hazardous_Chemicals,8749.6,28.4,Tier_1_Alliance,9,1.25,75.6,1.26,8503.75
SHP-14706,Busan,Long Beach,9377.3,15,20ft_Standard,General_Dry,20430.1,24.3,Tier_1_Alliance,6,1.05,83.0,1.23,5067.36
SHP-14707,Busan,Long Beach,9470.1,13,40ft_Standard,Textiles,17114.1,38.3,Tier_2_Regional,12,1.05,93.0,1.25,6171.44
SHP-14708,Shanghai,Los Angeles,10463.7,14,LCL_Consolidated,Electronics,4288.4,7.2,Tier_2_Regional,5,1.05,81.7,1.39,3718.19
SHP-14709,Santos,Rotterdam,10292.2,21,LCL_Consolidated,General_Dry,4601.4,2.7,Tier_1_Alliance,4,1.05,95.8,0.95,2437.33
SHP-14710,Shanghai,Los Angeles,10517.8,13,LCL_Consolidated,Perishable_Reefer,998.1,12.6,Tier_1_Alliance,5,1.05,90.5,1.01,3526.49
SHP-14711,Singapore,Dubai,5950.0,9,LCL_Consolidated,Textiles,4676.4,3.6,Tier_2_Regional,11,1.05,86.8,0.92,1654.45
SHP-14712,Nhava Sheva,New York,14177.6,28,40ft_HighCube,Automotive,26503.6,71.2,Tier_1_Alliance,1,0.9,72.1,0.91,6224.51
SHP-14713,Busan,Long Beach,9341.4,12,20ft_Standard,Perishable_Reefer,13434.7,21.9,Tier_2_Regional,6,1.05,94.5,1.09,5153.73
SHP-14714,Chennai,Colombo,731.1,3,40ft_Standard,Automotive,19648.4,66.5,Tier_3_Spot,4,1.05,86.0,1.05,4699.11
SHP-14715,Singapore,Dubai,5848.2,11,LCL_Consolidated,Electronics,4108.8,2.3,Tier_1_Alliance,8,1.25,81.5,1.21,2974.3
SHP-14716,Chennai,Rotterdam,11462.8,22,20ft_Standard,Hazardous_Chemicals,14047.2,15.1,Tier_3_Spot,12,1.05,106.9,0.97,5071.05
SHP-14717,Santos,Rotterdam,10113.7,21,40ft_Standard,Perishable_Reefer,13964.5,49.3,Tier_1_Alliance,3,1.05,75.1,1.26,9181.83
SHP-14718,Chennai,Colombo,587.0,4,20ft_Standard,General_Dry,13494.1,31.5,Tier_2_Regional,6,1.05,98.7,1.37,3632.39
SHP-14719,Singapore,Fremantle,3901.8,7,40ft_HighCube,Hazardous_Chemicals,11639.4,54.7,Tier_2_Regional,6,1.05,97.9,1.31,8892.2
SHP-14720,Shanghai,Los Angeles,10524.5,15,40ft_Standard,Textiles,10530.1,38.1,Tier_2_Regional,4,1.05,76.6,1.04,4927.79
SHP-14721,Singapore,Dubai,5955.4,12,40ft_Standard,Automotive,9075.0,40.2,Tier_3_Spot,3,1.05,94.2,1.23,5331.47
SHP-14722,Chennai,Colombo,747.8,5,40ft_HighCube,General_Dry,21661.5,67.3,Tier_3_Spot,3,1.05,73.2,1.22,5347.28
SHP-14723,Chennai,Colombo,653.1,2,40ft_Standard,General_Dry,14532.2,59.4,Tier_2_Regional,7,1.05,76.9,1.08,4225.57
SHP-14724,Chennai,Rotterdam,11443.7,22,40ft_HighCube,General_Dry,10281.9,48.6,Tier_1_Alliance,4,1.05,74.4,1.11,6409.64
SHP-14725,Singapore,Dubai,5837.0,11,40ft_Standard,Perishable_Reefer,16606.3,56.7,Tier_3_Spot,11,1.05,73.0,1.34,7594.58
SHP-14726,Shanghai,Rotterdam,19532.8,31,40ft_Standard,Textiles,24048.2,65.9,Tier_1_Alliance,1,0.9,105.9,0.95,6392.57
SHP-14727,Chennai,Rotterdam,11548.1,25,LCL_Consolidated,Perishable_Reefer,4707.6,7.7,Tier_3_Spot,10,1.25,98.5,1.16,4536.03
SHP-14728,Chennai,Colombo,689.2,4,LCL_Consolidated,Textiles,2462.2,11.4,Tier_3_Spot,2,0.9,74.3,1.07,984.26
SHP-14729,Chennai,Colombo,688.2,4,LCL_Consolidated,Perishable_Reefer,3652.6,10.5,Tier_1_Alliance,4,1.05,79.8,1.1,1823.52
SHP-14730,Chennai,Rotterdam,11589.1,24,20ft_Standard,General_Dry,18544.4,24.0,Tier_3_Spot,1,0.9,95.7,1.3,4133.59
SHP-14731,Santos,Rotterdam,10136.8,17,20ft_Standard,General_Dry,18918.5,29.2,Tier_1_Alliance,8,1.25,101.3,1.41,7364.32
SHP-14732,Busan,Long Beach,9356.4,13,40ft_HighCube,Automotive,14021.2,65.1,Tier_3_Spot,3,1.05,79.6,1.18,6620.02
SHP-14733,Singapore,Dubai,5846.5,9,LCL_Consolidated,General_Dry,4931.8,10.9,Tier_2_Regional,10,1.25,103.7,1.13,2729.15
SHP-14734,Santos,Rotterdam,10161.5,20,LCL_Consolidated,General_Dry,1015.1,9.2,Tier_2_Regional,9,1.25,101.1,1.19,3344.99
SHP-14735,Nhava Sheva,New York,14258.4,25,40ft_HighCube,Perishable_Reefer,26247.1,49.0,Tier_3_Spot,10,1.25,74.2,0.99,9260.33
SHP-14736,Nhava Sheva,New York,14164.4,27,LCL_Consolidated,General_Dry,2310.5,3.6,Tier_1_Alliance,7,1.05,103.3,1.27,3892.9
SHP-14737,Singapore,Dubai,5867.8,13,40ft_HighCube,Textiles,23333.8,71.4,Tier_2_Regional,8,1.25,74.5,1.03,6814.5
SHP-14738,Santos,Rotterdam,10210.3,19,20ft_Standard,Automotive,3415.1,26.6,Tier_3_Spot,8,1.25,94.6,0.92,3701.38
SHP-14739,Chennai,Colombo,655.7,4,40ft_HighCube,General_Dry,12810.7,60.1,Tier_1_Alliance,5,1.05,99.9,1.21,5949.81
SHP-14740,Shanghai,Los Angeles,10455.2,14,LCL_Consolidated,Automotive,2327.1,7.1,Tier_1_Alliance,1,0.9,82.3,1.17,2736.72
SHP-14741,Hamburg,Singapore,15857.2,26,20ft_Standard,General_Dry,12432.5,22.3,Tier_3_Spot,9,1.25,78.1,1.14,5277.78
SHP-14742,Chennai,Colombo,678.9,4,LCL_Consolidated,Perishable_Reefer,3146.5,7.3,Tier_2_Regional,9,1.25,98.7,1.08,2082.95
SHP-14743,Shanghai,Los Angeles,10492.6,14,40ft_Standard,Textiles,19521.5,55.5,Tier_3_Spot,9,1.25,75.8,1.1,6587.12
SHP-14744,Shanghai,Rotterdam,19571.0,27,40ft_Standard,Hazardous_Chemicals,19301.7,63.0,Tier_2_Regional,6,1.05,84.4,1.12,10734.09
SHP-14745,Chennai,Colombo,677.4,2,LCL_Consolidated,Automotive,774.6,12.7,Tier_3_Spot,11,1.05,74.0,1.05,1070.96
SHP-14746,Santos,Rotterdam,10174.7,18,20ft_Standard,General_Dry,11728.8,16.9,Tier_1_Alliance,5,1.05,75.8,1.13,4086.82
SHP-14747,Shanghai,Rotterdam,19517.6,27,40ft_Standard,Automotive,17976.0,47.2,Tier_3_Spot,12,1.05,76.6,0.91,5731.01
SHP-14748,Shanghai,Rotterdam,19468.4,28,40ft_HighCube,General_Dry,18444.6,64.7,Tier_2_Regional,6,1.05,87.5,0.96,6623.57
SHP-14749,Santos,Rotterdam,10180.7,18,40ft_HighCube,Electronics,15540.5,60.7,Tier_2_Regional,3,1.05,100.2,0.89,5864.57
SHP-14750,Shanghai,Los Angeles,10410.3,13,20ft_Standard,Perishable_Reefer,19281.3,22.3,Tier_2_Regional,8,1.25,77.8,1.06,6346.12
SHP-14751,Busan,Long Beach,9312.3,12,40ft_HighCube,Automotive,17548.7,64.3,Tier_2_Regional,8,1.25,106.2,1.12,8510.87
SHP-14752,Shanghai,Rotterdam,19406.7,31,40ft_Standard,Electronics,21225.7,46.0,Tier_1_Alliance,12,1.05,102.2,1.22,9969.21
SHP-14753,Shanghai,Los Angeles,10411.8,13,LCL_Consolidated,Textiles,687.5,12.7,Tier_2_Regional,7,1.05,104.8,0.94,2347.87
SHP-14754,Busan,Long Beach,9453.6,14,40ft_HighCube,Hazardous_Chemicals,16322.3,51.7,Tier_3_Spot,5,1.05,92.9,1.02,7521.95
SHP-14755,Nhava Sheva,New York,14281.1,25,20ft_Standard,Textiles,3597.4,25.3,Tier_1_Alliance,8,1.25,86.5,0.9,4517.49
SHP-14756,Chennai,Rotterdam,11589.5,24,40ft_Standard,Electronics,9738.6,46.6,Tier_1_Alliance,12,1.05,106.7,1.13,7274.84
SHP-14757,Nhava Sheva,New York,14220.5,28,40ft_Standard,Automotive,8494.3,51.7,Tier_2_Regional,6,1.05,80.4,1.39,8118.51
SHP-14758,Santos,Rotterdam,10259.3,19,40ft_Standard,Electronics,16914.7,36.5,Tier_1_Alliance,5,1.05,79.8,1.31,7936.74
SHP-14759,Chennai,Rotterdam,11586.4,24,40ft_Standard,Electronics,18104.4,43.1,Tier_1_Alliance,10,1.25,103.3,1.37,11056.88
SHP-14760,Singapore,Fremantle,3838.5,10,LCL_Consolidated,Hazardous_Chemicals,2933.3,6.8,Tier_1_Alliance,2,0.9,89.5,1.09,2171.78
SHP-14761,Busan,Long Beach,9428.2,16,LCL_Consolidated,Electronics,3933.4,8.2,Tier_3_Spot,2,0.9,75.7,1.32,2625.54
SHP-14762,Chennai,Rotterdam,11530.6,22,40ft_Standard,Electronics,12005.4,64.6,Tier_3_Spot,3,1.05,77.3,1.13,6467.55
SHP-14763,Shanghai,Rotterdam,19408.8,29,20ft_Standard,Perishable_Reefer,7358.8,18.4,Tier_3_Spot,5,1.05,91.8,1.21,6806.54
SHP-14764,Tokyo,Los Angeles,8750.1,10,40ft_HighCube,General_Dry,13047.7,48.2,Tier_3_Spot,12,1.05,98.8,1.06,5146.7
SHP-14765,Singapore,Dubai,5826.0,13,40ft_Standard,Electronics,18583.6,50.0,Tier_3_Spot,3,1.05,76.3,1.36,6663.59
SHP-14766,Santos,Rotterdam,10176.2,20,20ft_Standard,Hazardous_Chemicals,15049.1,16.3,Tier_2_Regional,3,1.05,106.7,1.34,7051.27
SHP-14767,Santos,Rotterdam,10251.6,19,40ft_HighCube,Hazardous_Chemicals,20566.0,46.4,Tier_1_Alliance,5,1.05,79.1,1.13,9858.97
SHP-14768,Chennai,Rotterdam,11433.4,24,LCL_Consolidated,General_Dry,547.7,5.9,Tier_2_Regional,3,1.05,80.6,1.12,2566.45
SHP-14769,Shanghai,Los Angeles,10596.1,15,LCL_Consolidated,Textiles,3972.3,13.8,Tier_2_Regional,7,1.05,72.3,1.17,2833.57
SHP-14770,Shanghai,Rotterdam,19574.5,27,20ft_Standard,Perishable_Reefer,16549.2,28.2,Tier_2_Regional,3,1.05,103.0,1.24,8468.44
SHP-14771,Chennai,Colombo,671.0,2,20ft_Standard,Perishable_Reefer,9062.1,18.2,Tier_3_Spot,10,1.25,97.6,1.25,4148.9
SHP-14772,Shanghai,Los Angeles,10559.3,17,20ft_Standard,Perishable_Reefer,8241.0,17.5,Tier_3_Spot,3,1.05,76.7,1.34,5494.76
SHP-14773,Shanghai,Los Angeles,10584.8,14,40ft_HighCube,General_Dry,17975.4,69.5,Tier_3_Spot,8,1.25,106.8,1.09,7413.19
SHP-14774,Chennai,Colombo,631.0,5,40ft_Standard,Electronics,12650.4,64.2,Tier_3_Spot,6,1.05,102.3,1.36,6013.45
SHP-14775,Tokyo,Los Angeles,8895.4,11,LCL_Consolidated,Perishable_Reefer,2748.4,8.7,Tier_1_Alliance,4,1.05,107.9,1.03,3571.52
SHP-14776,Tokyo,Los Angeles,8740.2,11,LCL_Consolidated,Automotive,2265.6,9.6,Tier_1_Alliance,6,1.05,102.0,1.19,3225.11
SHP-14777,Hamburg,Singapore,15782.9,26,LCL_Consolidated,Textiles,606.2,13.3,Tier_3_Spot,8,1.25,93.2,1.11,3898.21
SHP-14778,Nhava Sheva,Dubai,2010.2,4,40ft_Standard,Electronics,25977.8,35.4,Tier_2_Regional,4,1.05,96.9,1.24,5991.64
SHP-14779,Chennai,Rotterdam,11456.2,21,40ft_Standard,Automotive,12227.5,42.1,Tier_1_Alliance,2,0.9,81.5,1.25,6216.64
SHP-14780,Nhava Sheva,Dubai,2160.9,6,LCL_Consolidated,Electronics,4225.2,4.7,Tier_2_Regional,3,1.05,94.7,1.25,1938.93
SHP-14781,Busan,Long Beach,9440.7,16,40ft_HighCube,Automotive,14680.5,60.5,Tier_2_Regional,7,1.05,98.7,0.95,5850.9
SHP-14782,Nhava Sheva,Dubai,2145.8,5,LCL_Consolidated,Textiles,4424.7,8.1,Tier_3_Spot,3,1.05,99.1,0.9,1170.77
SHP-14783,Chennai,Colombo,584.8,6,20ft_Standard,Automotive,14010.9,16.9,Tier_2_Regional,11,1.05,87.0,0.92,2256.32
SHP-14784,Tokyo,Los Angeles,8705.1,14,20ft_Standard,Automotive,13103.5,16.1,Tier_3_Spot,1,0.9,94.5,1.0,3040.09
SHP-14785,Busan,Long Beach,9335.4,13,40ft_HighCube,Hazardous_Chemicals,24923.1,50.8,Tier_2_Regional,6,1.05,93.7,0.95,7863.88
SHP-14786,Chennai,Colombo,596.5,3,LCL_Consolidated,Electronics,4530.4,3.2,Tier_1_Alliance,6,1.05,107.9,1.01,1627.04
SHP-14787,Shanghai,Rotterdam,19410.0,27,LCL_Consolidated,Automotive,1344.2,12.5,Tier_3_Spot,10,1.25,105.6,1.12,4934.6
SHP-14788,Shanghai,Rotterdam,19419.3,30,40ft_HighCube,Textiles,17597.5,61.9,Tier_1_Alliance,3,1.05,99.9,1.04,8044.37
SHP-14789,Singapore,Fremantle,3956.7,7,40ft_Standard,Electronics,15654.2,61.0,Tier_3_Spot,1,0.9,106.2,1.39,5986.58
SHP-14790,Chennai,Colombo,614.7,3,LCL_Consolidated,Perishable_Reefer,1871.7,13.5,Tier_3_Spot,2,0.9,107.1,0.93,1337.29
SHP-14791,Nhava Sheva,New York,14142.4,26,20ft_Standard,Perishable_Reefer,6479.6,25.3,Tier_1_Alliance,10,1.25,97.6,1.17,8115.21
SHP-14792,Hamburg,Singapore,15765.9,25,20ft_Standard,Perishable_Reefer,10787.4,27.5,Tier_1_Alliance,9,1.25,84.2,1.37,10195.29
SHP-14793,Nhava Sheva,New York,14294.0,28,LCL_Consolidated,Textiles,2098.4,9.4,Tier_2_Regional,10,1.25,74.7,1.4,4557.1
SHP-14794,Hamburg,Singapore,15899.6,26,LCL_Consolidated,Perishable_Reefer,3832.9,3.7,Tier_1_Alliance,7,1.05,81.9,1.05,4508.63
SHP-14795,Busan,Long Beach,9414.7,14,20ft_Standard,Hazardous_Chemicals,11105.6,15.1,Tier_1_Alliance,5,1.05,79.1,1.25,6247.52
SHP-14796,Shanghai,Los Angeles,10459.4,13,LCL_Consolidated,Electronics,1388.9,8.0,Tier_2_Regional,8,1.25,99.5,1.26,4100.77
SHP-14797,Singapore,Dubai,5829.6,10,20ft_Standard,Electronics,8427.3,32.4,Tier_3_Spot,2,0.9,101.2,1.31,3708.11
SHP-14798,Chennai,Colombo,588.4,6,20ft_Standard,Textiles,18729.8,27.3,Tier_3_Spot,1,0.9,105.0,1.02,2246.37
SHP-14799,Nhava Sheva,Dubai,2020.8,6,20ft_Standard,General_Dry,6179.8,31.7,Tier_3_Spot,9,1.25,80.5,1.18,3179.8
SHP-14800,Chennai,Rotterdam,11501.2,22,40ft_Standard,Electronics,9820.2,44.5,Tier_2_Regional,4,1.05,98.5,1.05,6071.38
SHP-14801,Nhava Sheva,Dubai,2063.6,7,40ft_Standard,Textiles,13305.6,42.2,Tier_3_Spot,12,1.05,87.8,0.92,3373.5
SHP-14802,Santos,Rotterdam,10292.7,17,LCL_Consolidated,Electronics,3918.7,5.1,Tier_1_Alliance,11,1.05,75.1,1.07,2878.75
SHP-14803,Singapore,Dubai,5973.1,10,40ft_Standard,Textiles,17106.4,63.8,Tier_3_Spot,6,1.05,82.9,1.14,5217.42
SHP-14804,Hamburg,Singapore,15808.9,24,40ft_Standard,General_Dry,24614.8,39.3,Tier_2_Regional,11,1.05,93.3,1.27,7519.72
SHP-14805,Shanghai,Rotterdam,19554.5,27,40ft_Standard,Automotive,14238.3,38.8,Tier_2_Regional,9,1.25,87.0,1.4,10846.56
SHP-14806,Nhava Sheva,New York,14251.3,29,20ft_Standard,Perishable_Reefer,6167.9,31.9,Tier_3_Spot,10,1.25,93.8,0.94,5663.11
SHP-14807,Singapore,Dubai,5864.4,12,40ft_HighCube,General_Dry,13905.7,61.0,Tier_1_Alliance,7,1.05,76.0,1.0,5461.31
SHP-14808,Chennai,Colombo,688.5,5,20ft_Standard,Perishable_Reefer,10728.2,15.2,Tier_1_Alliance,5,1.05,80.7,1.12,3532.14
SHP-14809,Chennai,Rotterdam,11496.8,22,LCL_Consolidated,Perishable_Reefer,1071.7,10.4,Tier_1_Alliance,8,1.25,72.1,1.21,4881.91
SHP-14810,Shanghai,Rotterdam,19592.7,27,40ft_Standard,General_Dry,22209.8,61.1,Tier_2_Regional,10,1.25,82.9,0.88,6973.91
SHP-14811,Santos,Rotterdam,10177.6,20,40ft_Standard,Automotive,16033.5,39.5,Tier_2_Regional,1,0.9,81.8,1.18,5287.6
SHP-14812,Shanghai,Los Angeles,10522.6,13,20ft_Standard,Textiles,18999.6,24.9,Tier_2_Regional,11,1.05,88.3,1.28,5043.58
SHP-14813,Tokyo,Los Angeles,8777.0,12,LCL_Consolidated,Hazardous_Chemicals,4498.9,12.6,Tier_1_Alliance,10,1.25,101.5,1.22,5469.21
SHP-14814,Shanghai,Rotterdam,19449.4,27,LCL_Consolidated,Hazardous_Chemicals,4096.7,5.1,Tier_2_Regional,2,0.9,87.6,1.04,4428.52
SHP-14815,Nhava Sheva,Dubai,2108.3,6,20ft_Standard,Electronics,18714.8,17.3,Tier_3_Spot,7,1.05,89.2,1.03,2943.18
SHP-14816,Chennai,Colombo,633.6,6,20ft_Standard,Automotive,4602.2,17.3,Tier_2_Regional,11,1.05,99.1,1.21,2793.73
SHP-14817,Hamburg,Singapore,15739.3,23,40ft_Standard,Automotive,19633.9,40.1,Tier_2_Regional,9,1.25,78.7,0.94,6892.12
SHP-14818,Nhava Sheva,Dubai,2029.7,8,LCL_Consolidated,Perishable_Reefer,1472.8,11.9,Tier_3_Spot,5,1.05,79.3,1.07,1685.86
SHP-14819,Busan,Long Beach,9436.6,14,20ft_Standard,Automotive,18876.8,23.4,Tier_2_Regional,4,1.05,90.4,1.16,4697.84
SHP-14820,Hamburg,Singapore,15840.7,27,40ft_Standard,Electronics,20827.3,57.3,Tier_2_Regional,5,1.05,80.2,1.25,8643.73
SHP-14821,Nhava Sheva,Dubai,2084.2,5,LCL_Consolidated,General_Dry,2576.6,3.4,Tier_1_Alliance,7,1.05,85.4,0.99,1262.81
SHP-14822,Santos,Rotterdam,10168.5,19,40ft_HighCube,Electronics,14848.2,56.4,Tier_3_Spot,1,0.9,87.3,1.19,6027.56
SHP-14823,Singapore,Fremantle,3867.4,8,40ft_HighCube,Automotive,14238.5,69.9,Tier_2_Regional,10,1.25,92.7,1.13,7404.08
SHP-14824,Shanghai,Los Angeles,10504.1,15,40ft_HighCube,General_Dry,20447.0,66.7,Tier_2_Regional,10,1.25,82.8,1.0,7023.77
SHP-14825,Singapore,Dubai,5979.4,9,40ft_HighCube,Electronics,16412.0,54.6,Tier_1_Alliance,1,0.9,92.9,1.13,6224.86
SHP-14826,Hamburg,Singapore,15729.4,24,40ft_HighCube,Perishable_Reefer,10593.9,45.7,Tier_2_Regional,6,1.05,77.7,1.24,9643.81
SHP-14827,Chennai,Colombo,677.3,5,20ft_Standard,Electronics,7526.8,23.3,Tier_2_Regional,7,1.05,105.6,1.31,3550.13
