Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP03980,Bengaluru,Rotterdam,Sea,Food Products,3146,0.5,9713,40FT,83.14,Peak,Carrier_D,17,89403
SHP03981,Ahmedabad,New York,Air,Machinery,4233,8.61,3386,20FT,99.93,Peak,Carrier_E,13,217998
SHP03982,Bengaluru,Shanghai,Air,Food Products,2520,8.56,979,40FT,103.67,Peak,Carrier_C,4,124483
SHP03983,Pune,New York,Sea,Pharmaceuticals,3550,4.1,6255,AIR_CARGO,80.83,Normal,Carrier_E,12,47839
SHP03984,Ahmedabad,Hamburg,Sea,Electronics,1175,4.4,10764,20FT,108.71,Normal,Carrier_C,22,99545
SHP03985,Kolkata,Shanghai,Air,Chemicals,1293,4.95,9922,AIR_CARGO,82.22,Normal,Carrier_B,22,220896
SHP03986,Kolkata,New York,Road,Textiles,3309,7.27,3409,LCL,106.97,Peak,Carrier_A,7,70448
SHP03987,Hyderabad,Jebel Ali,Sea,Chemicals,2153,6.33,10964,AIR_CARGO,81.46,Normal,Carrier_D,21,65762
SHP03988,Bengaluru,New York,Sea,Chemicals,895,8.65,6017,LCL,104.67,Off_Peak,Carrier_A,13,62176
SHP03989,Delhi,Dubai,Sea,Chemicals,3134,4.77,1063,LCL,80.93,Off_Peak,Carrier_D,5,28027
SHP03990,Hyderabad,Dubai,Road,Machinery,1092,0.5,821,LCL,90.15,Off_Peak,Carrier_C,3,25420
SHP03991,Kolkata,Colombo,Sea,Automotive Parts,14483,32.79,6079,AIR_CARGO,80.74,Normal,Carrier_A,14,65267
SHP03992,Chennai,New York,Sea,Pharmaceuticals,608,0.5,6783,LCL,85.83,Normal,Carrier_E,16,46240
SHP03993,Ahmedabad,Jebel Ali,Air,Electronics,2587,7.7,1419,LCL,114.38,Off_Peak,Carrier_C,5,115983
SHP03994,Hyderabad,Jebel Ali,Sea,Automotive Parts,1210,1.06,11106,40FT_HC,79.31,Normal,Carrier_B,21,76811
SHP03995,Mumbai,Los Angeles,Sea,Textiles,4534,13.25,8759,40FT,91.26,Off_Peak,Carrier_A,18,69604
SHP03996,Delhi,Singapore,Sea,Automotive Parts,1924,5.75,9715,LCL,102.08,Peak,Carrier_A,23,98307
SHP03997,Ahmedabad,Shanghai,Sea,Electronics,4829,8.76,7216,20FT,78.78,Off_Peak,Carrier_B,16,42348
SHP03998,Hyderabad,Rotterdam,Sea,Pharmaceuticals,4117,6.11,8131,20FT,79.36,Normal,Carrier_D,19,56347
SHP03999,Kolkata,London,Sea,Pharmaceuticals,1249,0.5,4960,40FT_HC,80.73,Peak,Carrier_C,10,54277
SHP04000,Pune,Shanghai,Sea,Electronics,1558,7.92,8312,AIR_CARGO,100.8,Normal,Carrier_B,18,82480
SHP04001,Kolkata,Shanghai,Sea,Textiles,1998,6.85,11749,AIR_CARGO,111.37,Off_Peak,Carrier_E,25,110403
SHP04002,Delhi,Hamburg,Air,Electronics,2393,4.05,7949,AIR_CARGO,108.04,Normal,Carrier_C,19,275250
SHP04003,Mumbai,Shanghai,Air,Textiles,2200,7.66,4429,LCL,114.32,Off_Peak,Carrier_B,13,190538
SHP04004,Hyderabad,Hamburg,Sea,Textiles,4013,5.14,3780,AIR_CARGO,98.13,Peak,Carrier_B,7,66246
SHP04005,Pune,Los Angeles,Sea,Electronics,2911,3.43,11578,AIR_CARGO,113.46,Normal,Carrier_A,25,117791
SHP04006,Hyderabad,Singapore,Sea,Food Products,1679,0.5,2628,40FT,87.2,Normal,Carrier_A,10,38466
SHP04007,Bengaluru,Jebel Ali,Sea,Pharmaceuticals,1382,4.4,9771,LCL,91.86,Normal,Carrier_A,19,70886
SHP04008,Chennai,Colombo,Sea,Textiles,1471,1.08,5851,LCL,90.84,Normal,Carrier_C,11,51208
SHP04009,Kolkata,Jebel Ali,Air,Electronics,3098,1.56,5603,20FT,76.89,Normal,Carrier_D,12,148716
SHP04010,Hyderabad,New York,Sea,Furniture,2205,5.62,9097,20FT,108.19,Peak,Carrier_C,19,99570
SHP04011,Hyderabad,London,Sea,Food Products,9665,25.3,2202,40FT,75.99,Peak,Carrier_A,5,52510
SHP04012,Ahmedabad,Singapore,Sea,Pharmaceuticals,2500,5.41,5862,40FT_HC,104.2,Peak,Carrier_A,10,86498
SHP04013,Ahmedabad,Singapore,Air,Textiles,2826,11.29,912,LCL,91.28,Off_Peak,Carrier_C,7,81134
SHP04014,Hyderabad,Los Angeles,Sea,Pharmaceuticals,775,5.06,8210,20FT,75.25,Normal,Carrier_B,15,49933
SHP04015,Mumbai,London,Sea,Food Products,1048,6.97,1171,AIR_CARGO,86.6,Normal,Carrier_B,3,33842
SHP04016,Chennai,New York,Sea,Pharmaceuticals,1206,6.01,1504,LCL,88.85,Normal,Carrier_A,5,32860
SHP04017,Hyderabad,New York,Road,Machinery,1768,5.15,10216,LCL,113.59,Normal,Carrier_A,18,141976
SHP04018,Delhi,Colombo,Road,Chemicals,954,0.5,5594,LCL,101.44,Peak,Carrier_D,9,88413
SHP04019,Kolkata,Rotterdam,Sea,Machinery,1180,1.42,2811,20FT,96.74,Peak,Carrier_B,6,43509
SHP04020,Bengaluru,Jebel Ali,Sea,Food Products,3852,7.12,7315,40FT,80.08,Normal,Carrier_D,17,68353
SHP04021,Ahmedabad,Shanghai,Sea,Textiles,1430,0.5,6472,20FT,90.64,Off_Peak,Carrier_A,14,51239
SHP04022,Delhi,London,Sea,Electronics,2434,3.5,5225,AIR_CARGO,76.43,Normal,Carrier_A,7,42750
SHP04023,Kolkata,New York,Air,Automotive Parts,3674,2.89,10912,AIR_CARGO,105.47,Normal,Carrier_D,25,399311
SHP04024,Pune,New York,Air,Electronics,4626,14.55,9119,40FT_HC,81.51,Normal,Carrier_D,20,253943
SHP04025,Ahmedabad,Rotterdam,Air,Pharmaceuticals,3024,2.96,2243,20FT,98.78,Off_Peak,Carrier_A,6,122471
SHP04026,Mumbai,Singapore,Air,Automotive Parts,3144,10.74,7064,20FT,102.98,Normal,Carrier_E,15,257509
SHP04027,Ahmedabad,New York,Sea,Automotive Parts,4719,16.54,1521,40FT_HC,89.66,Normal,Carrier_A,6,40124
SHP04028,Chennai,Colombo,Sea,Pharmaceuticals,3273,4.73,3314,40FT_HC,100.3,Normal,Carrier_B,13,61244
SHP04029,Chennai,New York,Air,Pharmaceuticals,4900,9.45,10963,LCL,105.57,Off_Peak,Carrier_A,24,345565
SHP04030,Kolkata,New York,Sea,Textiles,621,3.47,5814,LCL,82.36,Normal,Carrier_C,13,40859
SHP04031,Delhi,Rotterdam,Air,Food Products,2368,3.89,10759,AIR_CARGO,99.03,Normal,Carrier_A,19,306242
SHP04032,Bengaluru,Colombo,Sea,Furniture,2592,2.97,2409,40FT,104.36,Normal,Carrier_E,7,53318
SHP04033,Mumbai,Dubai,Sea,Electronics,2316,7.28,2861,AIR_CARGO,89.28,Normal,Carrier_B,9,42940
SHP04034,Kolkata,Hamburg,Road,Food Products,2708,3.49,4557,20FT,81.5,Normal,Carrier_A,10,54605
SHP04035,Pune,Rotterdam,Sea,Machinery,1917,13.12,4713,40FT,86.44,Normal,Carrier_D,10,56074
SHP04036,Mumbai,Singapore,Road,Textiles,4175,12.19,9071,LCL,112.32,Off_Peak,Carrier_B,20,133278
SHP04037,Chennai,Singapore,Road,Textiles,1765,6.88,7393,40FT_HC,89.3,Normal,Carrier_B,13,84109
SHP04038,Hyderabad,London,Air,Furniture,2170,4.81,6862,40FT_HC,79.31,Normal,Carrier_E,16,156090
SHP04039,Hyderabad,Rotterdam,Air,Machinery,6391,22.67,7427,AIR_CARGO,78.31,Off_Peak,Carrier_D,15,203565
SHP04040,Bengaluru,Los Angeles,Sea,Electronics,5837,10.93,8920,20FT,82.22,Peak,Carrier_C,14,70092
SHP04041,Mumbai,Rotterdam,Road,Chemicals,2770,9.64,10767,20FT,80.1,Normal,Carrier_A,21,94417
SHP04042,Kolkata,Dubai,Sea,Machinery,1653,0.5,5270,40FT_HC,94.8,Normal,Carrier_C,11,60269
SHP04043,Bengaluru,New York,Sea,Electronics,864,11.23,9734,AIR_CARGO,88.9,Off_Peak,Carrier_D,21,76094
SHP04044,Ahmedabad,Rotterdam,Sea,Automotive Parts,2295,8.74,6194,AIR_CARGO,108.66,Normal,Carrier_B,14,74385
SHP04045,Ahmedabad,Los Angeles,Sea,Pharmaceuticals,3479,4.52,8804,LCL,110.24,Normal,Carrier_E,15,91313
SHP04046,Pune,Shanghai,Sea,Textiles,1564,5.83,10560,LCL,93.93,Normal,Carrier_E,21,81876
SHP04047,Delhi,Los Angeles,Sea,Electronics,2510,10.23,870,LCL,110.54,Normal,Carrier_B,3,38970
SHP04048,Hyderabad,Singapore,Sea,Food Products,1993,1.17,6786,40FT,93.02,Off_Peak,Carrier_E,14,55720
SHP04049,Kolkata,Dubai,Road,Furniture,816,0.5,11878,AIR_CARGO,100.68,Peak,Carrier_C,22,158838
SHP04050,Mumbai,New York,Sea,Pharmaceuticals,2698,2.45,6207,AIR_CARGO,81.5,Normal,Carrier_B,13,49468
SHP04051,Bengaluru,Los Angeles,Road,Food Products,3317,9.81,10439,LCL,77.1,Normal,Carrier_A,27,85031
SHP04052,Kolkata,Dubai,Air,Pharmaceuticals,2773,7.33,2638,40FT_HC,81.4,Peak,Carrier_A,11,120168
SHP04053,Bengaluru,Shanghai,Air,Textiles,7131,17.1,7449,LCL,85.07,Normal,Carrier_D,14,269913
SHP04054,Bengaluru,Colombo,Sea,Machinery,2028,1.61,10509,40FT,105.04,Peak,Carrier_B,21,116750
SHP04055,Bengaluru,Colombo,Air,Chemicals,1926,3.76,5463,40FT_HC,81.94,Off_Peak,Carrier_C,11,120504
SHP04056,Mumbai,Colombo,Sea,Machinery,10221,21.47,6097,AIR_CARGO,80.23,Off_Peak,Carrier_B,13,53666
SHP04057,Kolkata,Shanghai,Air,Electronics,1110,4.58,1443,40FT,112.1,Normal,Carrier_B,6,114614
SHP04058,Chennai,New York,Sea,Furniture,1671,0.5,985,40FT,102.55,Normal,Carrier_C,4,43736
SHP04059,Chennai,Hamburg,Road,Machinery,3161,4.33,5890,40FT_HC,93.93,Normal,Carrier_E,11,89452
SHP04060,Mumbai,Hamburg,Road,Textiles,5195,15.63,10200,LCL,78.8,Normal,Carrier_C,23,89451
SHP04061,Ahmedabad,Dubai,Sea,Furniture,4590,9.17,11210,LCL,109.07,Normal,Carrier_B,20,111850
SHP04062,Mumbai,Colombo,Sea,Electronics,1272,10.07,8075,20FT,79.33,Normal,Carrier_B,17,62950
SHP04063,Hyderabad,Singapore,Air,Automotive Parts,7201,17.93,10004,40FT_HC,99.44,Normal,Carrier_B,17,396820
SHP04064,Bengaluru,New York,Sea,Machinery,3380,0.79,8951,LCL,101.71,Normal,Carrier_B,16,86366
SHP04065,Kolkata,Hamburg,Road,Machinery,1468,0.5,8567,40FT,91.01,Off_Peak,Carrier_D,19,86648
SHP04066,Kolkata,Rotterdam,Sea,Chemicals,1550,1.33,9344,LCL,111.45,Normal,Carrier_E,18,94302
SHP04067,Delhi,London,Sea,Electronics,2619,9.21,6311,LCL,77.03,Off_Peak,Carrier_B,10,36495
SHP04068,Delhi,Jebel Ali,Road,Food Products,10128,26.68,5766,40FT,107.72,Normal,Carrier_D,11,137088
SHP04069,Pune,Shanghai,Air,Machinery,2870,4.9,2330,40FT_HC,97.15,Normal,Carrier_B,5,138787
SHP04070,Chennai,Shanghai,Air,Textiles,10068,28.9,10204,20FT,99.45,Off_Peak,Carrier_E,18,389633
SHP04071,Delhi,Hamburg,Sea,Machinery,4424,11.85,1013,LCL,114.47,Normal,Carrier_E,5,50885
SHP04072,Delhi,Shanghai,Air,Chemicals,1101,1.34,3576,LCL,98.31,Normal,Carrier_C,5,123279
SHP04073,Chennai,Colombo,Sea,Automotive Parts,6241,19.55,6479,LCL,106.88,Normal,Carrier_D,13,83611
SHP04074,Hyderabad,Jebel Ali,Sea,Chemicals,1353,0.5,11673,40FT_HC,81.14,Peak,Carrier_E,23,85141
SHP04075,Ahmedabad,Singapore,Air,Machinery,1676,6.21,9539,40FT,107.37,Normal,Carrier_A,19,308348
SHP04076,Chennai,Rotterdam,Sea,Furniture,2991,9.75,4740,40FT,105.44,Normal,Carrier_B,10,64630
SHP04077,Ahmedabad,Dubai,Sea,Food Products,2454,8.32,8710,40FT,113.72,Normal,Carrier_E,16,104887
SHP04078,Pune,Jebel Ali,Sea,Pharmaceuticals,4468,10.02,11211,40FT,112.43,Off_Peak,Carrier_D,20,114534
SHP04079,Delhi,Singapore,Air,Machinery,3464,11.73,6697,40FT,83.56,Off_Peak,Carrier_D,13,179805
SHP04080,Kolkata,Shanghai,Sea,Electronics,2316,12.88,5812,40FT,93.6,Normal,Carrier_D,14,66629
SHP04081,Delhi,Hamburg,Air,Machinery,7543,17.34,6859,LCL,111.46,Normal,Carrier_C,14,355224
SHP04082,Bengaluru,Los Angeles,Sea,Food Products,1836,4.64,4083,LCL,100.63,Normal,Carrier_B,10,55764
SHP04083,Pune,Dubai,Sea,Electronics,1305,6.81,10935,40FT,93.55,Normal,Carrier_A,24,82717
SHP04084,Ahmedabad,New York,Air,Textiles,3379,6.98,9669,40FT,79.36,Peak,Carrier_D,21,266855
SHP04085,Ahmedabad,London,Sea,Furniture,2471,4.71,8613,40FT_HC,89.07,Normal,Carrier_B,15,73454
SHP04086,Bengaluru,Hamburg,Sea,Electronics,2932,2.34,7275,40FT_HC,101.61,Normal,Carrier_D,16,91706
SHP04087,Bengaluru,Shanghai,Sea,Chemicals,4039,2.72,11649,AIR_CARGO,106.08,Normal,Carrier_D,25,123417
SHP04088,Hyderabad,Hamburg,Sea,Automotive Parts,2217,0.74,3924,LCL,92.89,Normal,Carrier_A,8,51351
SHP04089,Mumbai,Colombo,Air,Chemicals,8368,23.37,3756,40FT,77.23,Normal,Carrier_B,6,175632
SHP04090,Bengaluru,Shanghai,Sea,Pharmaceuticals,2970,2.96,3285,LCL,100.33,Normal,Carrier_D,7,58629
SHP04091,Ahmedabad,Hamburg,Air,Electronics,1866,6.39,9030,AIR_CARGO,111.86,Normal,Carrier_C,19,308625
SHP04092,Kolkata,Jebel Ali,Sea,Textiles,3668,14.67,9669,40FT_HC,94.86,Normal,Carrier_D,21,97083
SHP04093,Ahmedabad,Jebel Ali,Sea,Machinery,2365,6.27,7367,AIR_CARGO,112.14,Normal,Carrier_B,14,93745
SHP04094,Ahmedabad,Rotterdam,Road,Furniture,2691,2.88,7998,20FT,89.16,Normal,Carrier_E,12,91795
SHP04095,Hyderabad,Rotterdam,Sea,Electronics,1218,2.37,4513,40FT_HC,110.45,Off_Peak,Carrier_D,8,63520
SHP04096,Mumbai,Dubai,Sea,Chemicals,1311,4.64,957,LCL,106.45,Normal,Carrier_C,4,39628
SHP04097,Mumbai,Hamburg,Sea,Electronics,4984,13.41,3417,40FT_HC,113.47,Off_Peak,Carrier_C,12,67924
SHP04098,Bengaluru,Rotterdam,Sea,Electronics,1121,3.14,7219,AIR_CARGO,106.64,Normal,Carrier_D,15,79707
SHP04099,Pune,Colombo,Sea,Electronics,2309,8.02,9849,40FT,87.86,Peak,Carrier_B,23,88337
SHP04100,Delhi,Singapore,Sea,Textiles,3090,11.36,9438,AIR_CARGO,111.02,Peak,Carrier_D,17,120499
SHP04101,Ahmedabad,Rotterdam,Sea,Furniture,6264,12.99,2564,AIR_CARGO,101.79,Normal,Carrier_C,5,50751
SHP04102,Chennai,Hamburg,Sea,Food Products,1828,9.97,1092,40FT,81.48,Normal,Carrier_D,1,34145
SHP04103,Delhi,Jebel Ali,Sea,Food Products,4094,11.07,10281,LCL,76.84,Off_Peak,Carrier_C,21,49899
SHP04104,Delhi,London,Sea,Electronics,2312,0.5,1369,LCL,89.63,Normal,Carrier_E,3,28018
SHP04105,Mumbai,Los Angeles,Sea,Textiles,606,0.69,5023,40FT_HC,106.47,Normal,Carrier_D,12,80610
SHP04106,Mumbai,New York,Air,Textiles,2576,5.44,1584,AIR_CARGO,99.73,Normal,Carrier_A,4,116261
SHP04107,Hyderabad,Rotterdam,Road,Pharmaceuticals,2394,10.02,6987,40FT_HC,96.09,Normal,Carrier_D,19,106696
SHP04108,Hyderabad,New York,Sea,Electronics,3296,5.52,4678,40FT,75.15,Normal,Carrier_C,14,45262
SHP04109,Mumbai,Los Angeles,Road,Chemicals,1646,4.52,2829,20FT,92.42,Normal,Carrier_B,3,50954
SHP04110,Kolkata,Dubai,Sea,Chemicals,1765,0.5,7344,LCL,81.31,Peak,Carrier_C,17,58554
SHP04111,Kolkata,Jebel Ali,Sea,Automotive Parts,5457,9.67,4679,40FT,93.18,Normal,Carrier_E,9,62254
SHP04112,Chennai,Jebel Ali,Sea,Furniture,2009,7.97,2418,LCL,114.67,Peak,Carrier_B,8,65252
SHP04113,Mumbai,Los Angeles,Sea,Electronics,721,0.5,8551,40FT_HC,110.18,Normal,Carrier_A,15,92583
SHP04114,Bengaluru,Hamburg,Sea,Automotive Parts,3439,12.05,10123,20FT,87.43,Normal,Carrier_A,23,78544
SHP04115,Hyderabad,New York,Sea,Chemicals,4380,14.99,3648,AIR_CARGO,98.74,Normal,Carrier_E,11,58741
SHP04116,Mumbai,New York,Sea,Chemicals,4355,15.33,2644,LCL,95.08,Normal,Carrier_E,4,45431
SHP04117,Kolkata,Los Angeles,Road,Electronics,1676,10.17,1365,AIR_CARGO,80.2,Normal,Carrier_E,4,36633
SHP04118,Mumbai,New York,Sea,Automotive Parts,2500,9.05,6571,40FT_HC,114.59,Normal,Carrier_E,14,90548
SHP04119,Kolkata,Hamburg,Sea,Automotive Parts,3531,10.11,10060,LCL,92.01,Normal,Carrier_D,22,85828
SHP04120,Mumbai,Jebel Ali,Air,Electronics,4678,13.62,3384,40FT_HC,95.23,Normal,Carrier_C,8,178261
SHP04121,Ahmedabad,Dubai,Sea,Furniture,3465,8.54,5797,AIR_CARGO,100.9,Off_Peak,Carrier_D,14,70276
SHP04122,Bengaluru,Colombo,Sea,Pharmaceuticals,4139,8.36,2349,40FT_HC,82.66,Off_Peak,Carrier_B,6,39194
SHP04123,Pune,Jebel Ali,Air,Automotive Parts,1553,6.78,5148,40FT_HC,83.89,Normal,Carrier_A,13,135373
SHP04124,Chennai,Singapore,Road,Pharmaceuticals,564,3.14,678,40FT_HC,82.7,Peak,Carrier_A,1,29275
SHP04125,Ahmedabad,Singapore,Air,Machinery,4959,15.33,10973,40FT,90.38,Normal,Carrier_B,22,325762
SHP04126,Bengaluru,Jebel Ali,Air,Furniture,1352,2.38,8281,40FT,82.99,Peak,Carrier_A,19,215624
SHP04127,Kolkata,Hamburg,Air,Chemicals,2236,4.84,4327,LCL,112.06,Normal,Carrier_E,13,207624
SHP04128,Hyderabad,Colombo,Road,Food Products,4227,10.91,10634,40FT_HC,103.57,Peak,Carrier_E,22,179446
SHP04129,Hyderabad,Dubai,Sea,Furniture,2544,5.55,2604,40FT_HC,110.91,Normal,Carrier_E,7,58972
SHP04130,Delhi,New York,Sea,Pharmaceuticals,3947,20.76,1405,40FT_HC,108.94,Peak,Carrier_B,7,63291
SHP04131,Bengaluru,Singapore,Sea,Pharmaceuticals,12329,37.09,11340,40FT,103.13,Off_Peak,Carrier_C,22,110939
SHP04132,Mumbai,Singapore,Sea,Pharmaceuticals,3578,8.54,4054,AIR_CARGO,84.71,Peak,Carrier_B,12,59684
SHP04133,Chennai,Singapore,Air,Textiles,1557,3.18,11264,40FT_HC,99.61,Normal,Carrier_C,22,305157
SHP04134,Mumbai,Shanghai,Sea,Furniture,976,4.11,7833,20FT,82.45,Off_Peak,Carrier_A,16,47771
SHP04135,Mumbai,Hamburg,Sea,Automotive Parts,3881,7.52,11770,LCL,80.3,Normal,Carrier_A,21,65740
SHP04136,Bengaluru,Jebel Ali,Sea,Automotive Parts,2636,4.49,9164,40FT,100.3,Off_Peak,Carrier_A,16,80452
SHP04137,Pune,Colombo,Air,Textiles,1020,2.6,1713,AIR_CARGO,99.99,Normal,Carrier_C,7,93167
SHP04138,Chennai,Jebel Ali,Sea,Automotive Parts,5380,11.32,10301,20FT,81.26,Off_Peak,Carrier_A,24,64073
SHP04139,Delhi,Shanghai,Air,Textiles,4003,10.27,2201,40FT_HC,89.1,Off_Peak,Carrier_B,6,127887
SHP04140,Ahmedabad,Singapore,Sea,Pharmaceuticals,2481,7.39,8460,40FT,77.65,Peak,Carrier_C,17,62686
SHP04141,Mumbai,Los Angeles,Sea,Electronics,10358,11.93,6255,40FT_HC,103.63,Normal,Carrier_E,15,95923
SHP04142,Chennai,Shanghai,Sea,Furniture,4862,3.87,8639,LCL,114.5,Peak,Carrier_C,18,115619
SHP04143,Delhi,Hamburg,Sea,Machinery,1313,0.5,9297,40FT,104.6,Normal,Carrier_B,14,100927
SHP04144,Ahmedabad,Dubai,Air,Pharmaceuticals,5358,13.88,9742,20FT,108.77,Peak,Carrier_B,22,459556
SHP04145,Mumbai,New York,Road,Machinery,2951,3.94,10102,AIR_CARGO,94.05,Peak,Carrier_B,18,136310
SHP04146,Chennai,London,Sea,Chemicals,8559,29.62,10243,AIR_CARGO,78.82,Normal,Carrier_A,21,69443
SHP04147,Ahmedabad,Colombo,Sea,Pharmaceuticals,4615,14.57,5245,LCL,104.06,Normal,Carrier_E,11,71183
SHP04148,Bengaluru,Shanghai,Sea,Food Products,3425,15.99,10726,AIR_CARGO,85.26,Normal,Carrier_E,20,73503
SHP04149,Pune,Dubai,Air,Automotive Parts,3301,11.46,8775,AIR_CARGO,90.53,Normal,Carrier_D,18,265210
SHP04150,Hyderabad,London,Air,Food Products,1155,0.5,10148,LCL,103.12,Off_Peak,Carrier_B,22,273208
SHP04151,Hyderabad,Dubai,Sea,Electronics,1792,0.5,11876,20FT,111.19,Peak,Carrier_A,24,134465
SHP04152,Mumbai,Jebel Ali,Sea,Machinery,2863,4.77,1839,40FT,94.45,Peak,Carrier_C,8,53471
SHP04153,Mumbai,Jebel Ali,Air,Furniture,1025,0.5,4762,40FT,113.46,Normal,Carrier_A,14,193045
SHP04154,Ahmedabad,Singapore,Sea,Pharmaceuticals,3387,12.39,9775,LCL,95.8,Off_Peak,Carrier_B,23,84213
SHP04155,Chennai,Rotterdam,Sea,Furniture,1542,3.04,1492,40FT_HC,79.9,Normal,Carrier_A,5,27266
SHP04156,Hyderabad,New York,Sea,Electronics,1936,5.43,6719,LCL,95.74,Normal,Carrier_B,13,65939
SHP04157,Mumbai,Hamburg,Sea,Electronics,3968,14.95,10372,LCL,109.43,Normal,Carrier_C,21,98444
SHP04158,Delhi,Hamburg,Road,Automotive Parts,1742,11.85,718,LCL,96.52,Peak,Carrier_C,6,33720
SHP04159,Mumbai,Singapore,Road,Electronics,3392,6.99,11304,LCL,104.91,Normal,Carrier_E,25,149098
SHP04160,Hyderabad,Jebel Ali,Sea,Pharmaceuticals,2747,1.08,11749,AIR_CARGO,96.92,Normal,Carrier_D,18,107524
SHP04161,Kolkata,Singapore,Sea,Pharmaceuticals,1256,0.5,4206,AIR_CARGO,96.84,Normal,Carrier_A,10,52764
SHP04162,Pune,Los Angeles,Sea,Furniture,4434,15.15,9318,20FT,86.39,Normal,Carrier_D,14,76047
SHP04163,Hyderabad,Shanghai,Sea,Furniture,4584,11.98,1963,LCL,83.05,Normal,Carrier_A,6,31189
SHP04164,Delhi,Shanghai,Sea,Machinery,4749,7.75,9388,40FT,86.16,Normal,Carrier_E,18,71138
SHP04165,Chennai,Colombo,Sea,Pharmaceuticals,8639,23.4,6037,40FT_HC,92.63,Normal,Carrier_E,11,74449
SHP04166,Delhi,Jebel Ali,Sea,Food Products,1914,0.5,10393,AIR_CARGO,107.38,Normal,Carrier_C,23,100805
SHP04167,Kolkata,Rotterdam,Sea,Machinery,704,0.5,2945,40FT,108.16,Peak,Carrier_C,6,60238
SHP04168,Kolkata,Los Angeles,Sea,Automotive Parts,1631,0.5,8236,AIR_CARGO,81.54,Peak,Carrier_C,17,67861
SHP04169,Mumbai,Los Angeles,Sea,Machinery,4664,5.32,9540,20FT,97.11,Normal,Carrier_A,17,86468
SHP04170,Mumbai,Jebel Ali,Sea,Textiles,2371,10.27,2829,40FT_HC,91.64,Normal,Carrier_D,7,50742
SHP04171,Hyderabad,Shanghai,Sea,Furniture,1003,1.58,9910,AIR_CARGO,97.84,Normal,Carrier_D,22,93164
SHP04172,Bengaluru,London,Road,Food Products,837,1.86,11517,40FT_HC,100.9,Peak,Carrier_C,21,155223
SHP04173,Pune,Shanghai,Sea,Furniture,6294,15.73,7585,40FT_HC,86.18,Off_Peak,Carrier_E,17,69144
SHP04174,Delhi,Colombo,Sea,Textiles,3713,4.8,9526,40FT,111.77,Peak,Carrier_D,19,133614
SHP04175,Hyderabad,Colombo,Road,Textiles,1810,2.39,6625,AIR_CARGO,112.42,Off_Peak,Carrier_E,14,103409
SHP04176,Bengaluru,Jebel Ali,Road,Chemicals,8499,18.7,7378,40FT_HC,79.21,Normal,Carrier_C,15,89070
SHP04177,Hyderabad,New York,Sea,Pharmaceuticals,13986,29.58,654,LCL,103.12,Peak,Carrier_A,5,74780
SHP04178,Pune,New York,Air,Automotive Parts,4899,9.72,6529,40FT_HC,76.33,Normal,Carrier_B,15,183482
SHP04179,Pune,Rotterdam,Sea,Electronics,4085,9.24,7119,40FT_HC,76.86,Peak,Carrier_D,15,72381
SHP04180,Kolkata,New York,Sea,Textiles,3524,7.4,8206,AIR_CARGO,113.31,Normal,Carrier_C,17,93500
SHP04181,Mumbai,Dubai,Sea,Machinery,4360,12.11,2448,LCL,102.79,Off_Peak,Carrier_C,8,47815
SHP04182,Mumbai,Dubai,Air,Electronics,8928,19.31,3276,40FT_HC,87.98,Normal,Carrier_D,9,228798
SHP04183,Pune,Hamburg,Air,Machinery,1328,9.34,9194,AIR_CARGO,101.8,Normal,Carrier_B,18,285226
SHP04184,Hyderabad,Dubai,Sea,Furniture,2005,0.64,2428,AIR_CARGO,108.83,Off_Peak,Carrier_A,9,49267
SHP04185,Pune,London,Sea,Machinery,2424,3.65,5284,40FT_HC,109.84,Normal,Carrier_D,13,86703
SHP04186,Mumbai,London,Sea,Electronics,3631,10.22,3381,20FT,75.82,Normal,Carrier_A,12,42381
SHP04187,Chennai,London,Sea,Electronics,6916,18.94,6770,20FT,107.73,Off_Peak,Carrier_C,11,79425
SHP04188,Hyderabad,Dubai,Sea,Pharmaceuticals,3269,2.96,11849,40FT,109.13,Peak,Carrier_D,25,143088
SHP04189,Kolkata,Rotterdam,Air,Machinery,3754,8.53,10298,20FT,98.82,Normal,Carrier_A,23,318173
SHP04190,Ahmedabad,Shanghai,Air,Automotive Parts,3881,12.44,3599,20FT,94.2,Normal,Carrier_E,11,172614
SHP04191,Hyderabad,Jebel Ali,Air,Pharmaceuticals,2538,0.5,4739,AIR_CARGO,79.44,Peak,Carrier_E,10,150072
SHP04192,Hyderabad,Singapore,Road,Food Products,1908,4.19,11064,AIR_CARGO,84.58,Normal,Carrier_E,19,108004
SHP04193,Mumbai,Hamburg,Sea,Chemicals,2624,0.5,10830,40FT_HC,94.62,Normal,Carrier_A,25,90864
SHP04194,Kolkata,Colombo,Air,Food Products,1634,0.64,2346,40FT_HC,109.6,Peak,Carrier_E,5,161312
SHP04195,Hyderabad,Los Angeles,Sea,Automotive Parts,1652,4.28,10037,AIR_CARGO,107.13,Normal,Carrier_C,20,94310
SHP04196,Mumbai,Colombo,Sea,Pharmaceuticals,3176,6.69,3922,40FT_HC,94.84,Off_Peak,Carrier_A,13,54609
SHP04197,Pune,Hamburg,Sea,Chemicals,1832,0.5,6754,AIR_CARGO,106.43,Off_Peak,Carrier_C,12,67953
